,year,age,sex,lfp,n,cohort,lfp_pred,lfp_se,lfp_pred2,lfp_se2,lfp_age_avg,lfp_pred3,lfp_se3
1801,2014,37,2,72.845871,10026,1977,79.2636409786,5.16149968524,70.6655193031,3.72721712021,71.097305,82.027150848,0.352584225726
1802,2015,37,2,73.055092,9864,1978,79.8285964228,5.75608655031,70.7427581893,3.73698819923,71.097305,82.50268482,0.384671836466
1803,2016,37,2,75.104744,10379,1979,80.4118522218,6.37946544014,70.8293007305,3.74175599883,71.097305,82.9447654537,0.41730906313
1804,1976,38,1,96.066704,8287,1938,95.8039220601,0.33526328905,95.8113580664,0.360154821731,94.651436,96.0543199406,0.0378867222857
1805,1977,38,1,95.97496,8732,1939,95.9104324115,0.268772300933,95.9591983817,0.265576634117,94.651436,96.0671234503,0.0316745986066
1806,1978,38,1,96.052559,9521,1940,95.9726818075,0.226549905642,96.043216942,0.238161699262,94.651436,96.0595774029,0.0272973188929
1807,1979,38,1,96.22821,9417,1941,95.9921173963,0.203634082412,96.0684685837,0.2329594285,94.651436,96.0311829831,0.0245053187254
1808,1980,38,1,95.322327,12004,1942,95.9706110535,0.193249319544,96.0362161941,0.228634064641,94.651436,95.9815215363,0.0229158908497
1809,1981,38,1,96.267754,12362,1943,95.9104630949,0.189088448457,95.9463829557,0.223911652285,94.651436,95.9102724169,0.0221008234222
1810,1982,38,1,96.311607,10972,1944,95.8143981134,0.186984891617,95.8041519095,0.221086631068,94.651436,95.8172463747,0.0216986733941
1811,1983,38,1,95.75853,10950,1945,95.6855523437,0.184946505919,95.6237929983,0.220036368485,94.651436,95.7024350456,0.0214717966405
1812,1984,38,1,95.612045,10781,1946,95.5274521399,0.182451977191,95.4278632848,0.219452395897,94.651436,95.5660760642,0.0213005118904
1813,1985,38,1,95.512192,14043,1947,95.3439833578,0.179772359321,95.2435221638,0.218790402907,94.651436,95.4087318981,0.0211486633157
1814,1986,38,1,95.043991,13591,1948,95.1393516545,0.17749117113,95.0956471747,0.218264472469,94.651436,95.2313786885,0.0210262157165
1815,1987,38,1,95.244568,12953,1949,94.9180339542,0.176179457731,94.9945266794,0.21803861455,94.651436,95.035499233,0.0209582854234
1816,1988,38,1,94.836212,12555,1950,94.6847215695,0.176179623396,94.9214434827,0.218038739182,94.651436,94.8231719227,0.0209631292895
1817,1989,38,1,94.695892,12776,1951,94.4442557066,0.177491686637,94.8247767731,0.218264845536,94.651436,94.5971452848,0.0210405813585
1818,1990,38,1,95.011726,13695,1952,94.2015563121,0.179773280593,94.6390200838,0.218791031456,94.651436,94.3608861998,0.0211721405924
1819,1991,38,1,94.10981,13329,1953,93.9615454379,0.182453398954,94.3228445681,0.219453305614,94.651436,94.118589387,0.0213326822071
1820,1992,38,1,94.367561,13573,1954,93.7290664892,0.184948564381,93.8923273446,0.220037602599,94.651436,93.8751368655,0.0215125492839
1821,1993,38,1,93.806038,13393,1955,93.5088008896,0.186987765712,93.4229372531,0.221088220022,94.651436,93.6359991205,0.0217485155025
1822,1994,38,1,91.791191,13092,1956,93.305183825,0.189092348881,93.0155637247,0.22391353527,94.651436,93.4070746793,0.0221610635696
1823,1995,38,1,92.595245,13311,1957,93.1223208208,0.193254438581,92.7498067595,0.228636096177,94.651436,93.1944713448,0.0229885143061
1824,1996,38,1,92.361923,11491,1958,92.9639069553,0.203640471875,92.6559687573,0.232961580399,94.651436,93.0042396914,0.0245924121827
1825,1997,38,1,92.865822,11527,1959,92.8331505166,0.226557330368,92.7185742315,0.238164342574,94.651436,92.8420765054,0.027400297422
1826,1998,38,1,92.414703,11531,1960,92.7327028671,0.268780269008,92.8978764328,0.265580978869,94.651436,92.7130214613,0.0317939419852
1827,1999,38,1,93.383041,11718,1961,92.6645961924,0.335271311689,93.1467391953,0.360162631212,94.651436,92.6211734001,0.0380224709692
1828,2000,38,1,93.414818,11157,1962,92.6301906757,0.428665118326,93.4139595069,0.547877912675,94.651436,92.5694524376,0.0462013595401
1829,2001,38,1,93.117561,12011,1963,92.6301324665,0.550359636146,93.6438423112,0.820957439469,94.651436,92.5594306047,0.0563644581221
1830,2002,38,1,92.830353,12591,1964,92.6643235967,0.70149171474,93.7854257769,1.15953899515,94.651436,92.5912472276,0.0685106907336
1831,2003,38,1,93.2201,11998,1965,92.7319047538,0.883279025837,93.8113853351,1.53939189174,94.651436,92.6636166602,0.0826263697028
1832,2004,38,1,92.37719,10660,1966,92.8312515468,1.09701642664,93.7325066484,1.93391348501,94.651436,92.7739265122,0.0986906060537
1833,2005,38,1,92.669052,10677,1967,92.9599846112,1.34397626868,93.5940746335,2.31704305566,94.651436,92.9184154626,0.116673645669
1834,2006,38,1,92.563103,10530,1968,93.1149935956,1.62530670579,93.4546293742,2.66659376406,94.651436,93.0924123351,0.136533487035
1835,2007,38,1,92.724548,10151,1969,93.292474764,1.94194984183,93.3610521841,2.96687378439,94.651436,93.2906132314,0.158212854538
1836,2008,38,1,93.091705,10628,1970,93.487981649,2.2945802155,93.3349294964,3.20992801908,94.651436,93.5073716794,0.181637113272
1837,2009,38,1,92.702362,10804,1971,93.6964878967,2.68356008465,93.3746869608,3.39524847751,94.651436,93.7369779511,0.206713176515
1838,2010,38,1,92.590897,10142,1972,93.9124611764,3.10890829587,93.4667313551,3.52823116062,94.651436,93.9739075029,0.233329303087
1839,2011,38,1,91.935036,9394,1973,94.1299467831,3.57028047377,93.5956035505,3.61792865629,94.651436,94.2130240881,0.261355655609
1840,2012,38,1,91.327057,9135,1974,94.3426593496,4.06695900569,93.7479495976,3.67472426603,94.651436,94.4497295052,0.290645498986
1841,2013,38,1,90.442619,9221,1975,94.5440809135,4.59785175286,93.9116812109,3.70844614173,94.651436,94.6800582122,0.321036931118
1842,2014,38,1,90.396652,9229,1976,94.7275634528,5.16149866259,94.0745114484,3.72720617892,94.651436,94.9007203508,0.352355047545
1843,2015,38,1,90.189949,9038,1977,94.8864339185,5.75608556511,94.2244937826,3.73698126981,94.651436,95.1091005993,0.384414447827
1844,2016,38,1,89.621941,9242,1978,95.0140997534,6.37946446924,94.3522213584,3.74175193202,94.651436,95.3032225063,0.41702199524
1845,1976,38,2,58.17421,9072,1938,58.0911468941,0.33526328905,58.1626176225,0.360154821731,71.648346,58.101573834,0.0378867222858
1846,1977,38,2,60.882931,9799,1939,60.0214995851,0.268772300934,60.1310238165,0.265576634117,71.648346,59.9575266698,0.0316745986066
1847,1978,38,2,61.319237,10097,1940,61.8857042543,0.226549905632,62.0818527272,0.238161699262,71.648346,61.7907743046,0.0272973188929
1848,1979,38,2,63.502415,10442,1941,63.6710117225,0.203634082426,63.8568440457,0.2329594285,71.648346,63.5743914428,0.0245053187252
1849,1980,38,2,65.643105,12723,1942,65.3658305419,0.193249319536,65.3945506879,0.228634064641,71.648346,65.2841683027,0.0229158908497
1850,1981,38,2,65.4561,12741,1943,66.9598980874,0.189088448462,66.7373578523,0.223911652285,71.648346,66.8994421506,0.0221008234221
1851,1982,38,2,68.136429,11872,1944,68.4444301258,0.186984891613,67.9955553243,0.221086631068,71.648346,68.4036276247,0.0216986733941
1852,1983,38,2,68.824364,11784,1945,69.812245691,0.184946505918,69.2809931589,0.220036368484,71.648346,69.7844345695,0.0214717966404
1853,1984,38,2,71.150986,11484,1946,71.0578645616,0.182451977185,70.6441281565,0.219452395897,71.648346,71.0338052153,0.0213005118904
1854,1985,38,2,72.435814,15039,1947,72.1775751785,0.179772359315,72.0473526544,0.218790402907,71.648346,72.1476329959,0.0211486633158
1855,1986,38,2,72.790321,14318,1948,73.1694714359,0.177491171121,73.3839505842,0.218264472469,71.648346,73.1253395754,0.0210262157165
1856,1987,38,2,73.853683,13469,1949,74.0334574231,0.176179457735,74.5256219291,0.21803861455,71.648346,73.9693856845,0.0209582854234
1857,1988,38,2,76.208458,13173,1950,74.7712198682,0.176179623396,75.3723235841,0.218038739182,71.648346,74.6847790768,0.0209631292896
1858,1989,38,2,76.049828,13354,1951,75.3861687187,0.177491686638,75.8870901171,0.218264845536,71.648346,75.2786243397,0.0210405813583
1859,1990,38,2,76.119026,14354,1952,75.8833469781,0.179773280593,76.1100330108,0.218791031456,71.648346,75.7597390727,0.0211721405924
1860,1991,38,2,76.659218,14627,1953,76.2693115788,0.182453398944,76.1486598786,0.219453305614,71.648346,76.1383424563,0.0213326822071
1861,1992,38,2,76.581398,14362,1954,76.5519876957,0.184948564379,76.1418630877,0.220037602599,71.648346,76.4258075062,0.0215125492838
1862,1993,38,2,74.82254,14798,1955,76.7404994767,0.186987765708,76.2045294708,0.221088220022,71.648346,76.6344582064,0.0217485155025
1863,1994,38,2,77.13488,14288,1956,76.8449806702,0.18909234888,76.3769407209,0.22391353527,71.648346,76.7773873739,0.0221610635697
1864,1995,38,2,77.736847,14075,1957,76.8763690526,0.193254438573,76.6096809587,0.228636096177,71.648346,76.8682702549,0.0229885143061
1865,1996,38,2,76.848312,12751,1958,76.8461888916,0.203640471877,76.7965639917,0.232961580399,71.648346,76.9211519458,0.0245924121828
1866,1997,38,2,77.195396,13044,1959,76.7663259153,0.226557330358,76.8352249107,0.238164342574,71.648346,76.9501930695,0.0274002974221
1867,1998,38,2,75.556496,12355,1960,76.6487993857,0.268780269005,76.6755498928,0.265580978869,71.648346,76.9693667855,0.0317939419853
1868,1999,38,2,76.478348,12360,1961,76.5055358953,0.335271311687,76.3282368847,0.360162631212,71.648346,76.9921100381,0.0380224709692
1869,2000,38,2,76.414436,11758,1962,76.3481494217,0.42866511833,75.8385464569,0.547877912675,71.648346,77.0309416638,0.0462013595401
1870,2001,38,2,76.266953,13185,1963,76.1877319843,0.550359636143,75.25424278,0.820957439469,71.648346,77.0970683023,0.0563644581222
1871,2002,38,2,76.651581,13913,1964,76.0346589574,0.701491714742,74.6127700697,1.15953899515,71.648346,77.2000048948,0.0685106907336
1872,2003,38,2,75.618042,13468,1965,75.8984127179,0.883279025837,73.9490110523,1.53939189174,71.648346,77.3472391565,0.0826263697028
1873,2004,38,2,74.565399,12073,1966,75.7874278436,1.09701642664,73.3059365007,1.93391348501,71.648346,77.5439685015,0.0986906060537
1874,2005,38,2,75.072655,11948,1967,75.7089605564,1.34397626868,72.7319432551,2.31704305566,71.648346,77.792933631,0.116673645669
1875,2006,38,2,75.053047,11656,1968,75.6689845243,1.62530670579,72.2651177757,2.66659376406,71.648346,78.0943658967,0.136533487035
1876,2007,38,2,75.822334,11802,1969,75.6721145185,1.94194984183,71.9181875475,2.96687378439,71.648346,78.44605641,0.158212854538
1877,2008,38,2,75.835022,11743,1970,75.72155879,2.2945802155,71.6769012006,3.20992801908,71.648346,78.8435446345,0.181637113272
1878,2009,38,2,76.270767,11282,1971,75.8191003797,2.68356008465,71.5125850561,3.39524847751,71.648346,79.2804139235,0.206713176515
1879,2010,38,2,73.971764,10774,1972,75.9651069519,3.10890829587,71.3988976288,3.52823116062,71.648346,79.7486722617,0.233329303087
1880,2011,38,2,74.71154,10189,1973,76.1585681281,3.57028047377,71.3217412498,3.61792865629,71.648346,80.2391893974,0.261355655609
1881,2012,38,2,74.453484,9840,1974,76.3971587387,4.06695900569,71.2784434729,3.67472426603,71.648346,80.7421575235,0.290645498986
1882,2013,38,2,73.265503,9738,1975,76.6773258949,4.59785175286,71.2702539253,3.70844614173,71.648346,81.2475422312,0.321036931118
1883,2014,38,2,73.733856,9887,1976,76.9943973345,5.16149866259,71.2950730553,3.72720617892,71.648346,81.7454936736,0.352355047545
1884,2015,38,2,74.395584,10047,1977,77.3427081253,5.75608556511,71.3448132439,3.73698126981,71.648346,82.2266942205,0.384414447827
1885,2016,38,2,74.673935,9761,1978,77.715742509,6.37946446924,71.4074327063,3.74175193202,71.648346,82.6826273347,0.41702199524
1886,1976,39,1,95.71962,7833,1937,95.668287151,0.335257399109,95.7757645402,0.360154821037,94.569214,95.9000021812,0.0378798304407
1887,1977,39,1,96.037308,8499,1938,95.7827134706,0.268766102373,95.9333562727,0.265576632392,94.569214,95.9234829553,0.031667046028
1888,1978,39,1,95.911285,9275,1939,95.8532963316,0.226543619039,95.9891752973,0.238161695851,94.569214,95.9266713673,0.0272895614124
1889,1979,39,1,96.466705,9189,1940,95.8812930192,0.203628002633,95.9662318114,0.232959422468,94.569214,95.9089697707,0.0244979077643
1890,1980,39,1,95.870987,11112,1941,95.8683600211,0.193243649315,95.894310686,0.22863405423,94.569214,95.869868539,0.022909235995
1891,1981,39,1,95.528297,11140,1942,95.8165595429,0.189083233826,95.7946829981,0.223911634965,94.569214,95.8089559142,0.0220950084673
1892,1982,39,1,95.68985,11164,1943,95.7283588783,0.186980086178,95.6769507938,0.221086603527,94.569214,95.7259429202,0.0216934442322
1893,1983,39,1,95.597488,11055,1944,95.6066219889,0.184942046768,95.5442726636,0.220036326067,94.569214,95.6207044399,0.0214666605654
1894,1984,39,1,95.501015,10519,1945,95.4545928087,0.182447822419,95.3993228847,0.219452333407,94.569214,95.4933366304,0.0212948577481
1895,1985,39,1,94.968781,10848,1946,95.2758699757,0.179768495581,95.2474687889,0.218790315637,94.569214,95.3442295921,0.0211418745706
1896,1986,39,1,95.231834,13713,1947,95.0743728987,0.177487604415,95.0976103564,0.218264352668,94.569214,95.1741525511,0.0210177798906
1897,1987,39,1,94.350258,13178,1948,94.8542992838,0.176176194919,94.9596708636,0.218038449289,94.569214,94.9843467783,0.0209478956574
1898,1988,39,1,94.97271,11941,1949,94.6200744778,0.176176649754,94.8359226551,0.218038518023,94.569214,94.7766191462,0.0209507570556
1899,1989,39,1,94.714241,12423,1950,94.3762932113,0.177488945992,94.7087268658,0.218264565208,94.569214,94.5534268742,0.0210264954885
1900,1990,39,1,94.633034,13388,1951,94.1276545521,0.179770663026,94.5367649888,0.218790688257,94.569214,94.317942011,0.0211568634267
1901,1991,39,1,94.278305,13522,1952,93.8788910935,0.182450736837,94.2721365477,0.219452885941,94.569214,94.0740830398,0.0213168971793
1902,1992,39,1,93.835205,13406,1953,93.634693596,0.184945633413,93.8948064675,0.220037076185,94.569214,93.8265011963,0.0214969862891
1903,1993,39,1,93.58065,13118,1954,93.3996324745,0.186984289577,93.4409136229,0.221087565699,94.569214,93.5805111106,0.0217338331567
1904,1994,39,1,93.093834,12817,1955,93.1780776626,0.189088016009,92.9990628715,0.22391279771,94.569214,93.3419594131,0.0221477299663
1905,1995,39,1,92.375656,12731,1956,92.9741184927,0.193248960137,92.6711098653,0.228635340241,94.569214,93.1170308561,0.0229766793729
1906,1996,39,1,92.725548,11539,1957,92.7914852976,0.203633718623,92.5228104968,0.232960788773,94.569214,92.9119987169,0.0245817916475
1907,1997,39,1,93.359467,11473,1958,92.6334744616,0.226549501997,92.5580486645,0.238163423543,94.569214,92.7329338094,0.0273901531704
1908,1998,39,1,92.944786,11354,1959,92.502878635,0.26877187612,92.7301916937,0.265579536202,94.569214,92.5853931605,0.0317832426173
1909,1999,39,1,92.274353,11301,1960,92.4019237556,0.335262897182,92.9748383625,0.360159972523,94.569214,92.4741141004,0.0380101551913
1910,2000,39,1,93.646103,11631,1961,92.3322144186,0.428657034156,93.2365035354,0.547874029925,94.569214,92.4027412405,0.0461865158504
1911,2001,39,1,93.313126,12104,1962,92.2946889853,0.550352038766,93.4751440028,0.820952558112,94.569214,92.3736120898,0.0563463518728
1912,2002,39,1,92.835785,12748,1963,92.2895856338,0.701484646541,93.6601262479,1.1595321438,94.569214,92.387621982,0.0684887006922
1913,2003,39,1,91.974731,12440,1964,92.3164203329,0.883272478804,93.7676936876,1.53938076281,94.569214,92.4441812004,0.082599903957
1914,2004,39,1,92.832359,11598,1965,92.3739774749,1.09701037492,93.788264209,1.93389619989,94.569214,92.5412677707,0.098659028751
1915,2005,39,1,91.9217,11108,1966,92.4603136273,1.34397068241,93.7354569815,2.31702006082,94.569214,92.6755696442,0.116636221903
1916,2006,39,1,92.617752,10330,1967,92.5727745808,1.62530155615,93.6450443807,2.66656763703,94.569214,92.8427012573,0.136489345318
1917,2007,39,1,92.705696,10247,1968,92.708025577,1.9419451025,93.5611541953,2.96684717474,94.569214,93.0374728399,0.158160965113
1918,2008,39,1,92.268356,10262,1969,92.8620943057,2.29457586267,93.5183628243,3.20990215041,94.569214,93.2541871532,0.181576280883
1919,2009,39,1,91.661957,10821,1970,93.0304259786,2.68355609667,93.5310488091,3.3952236636,94.569214,93.4869378462,0.206642046602
1920,2010,39,1,91.976135,10819,1971,93.2079495149,3.10890465277,93.5946019202,3.52820814523,94.569214,93.7298861548,0.233246380413
1921,2011,39,1,90.8731,10004,1972,93.3891536307,3.57027715679,93.6943287768,3.61790887854,94.569214,93.9774975799,0.261259334188
1922,2012,39,1,91.03286,9174,1973,93.5681714039,4.06695599695,93.8144665679,3.67470891846,94.569214,94.224726535,0.290534101847
1923,2013,39,1,90.968796,8719,1974,93.7388717034,4.59784903506,93.9425880618,3.70843535783,94.569214,94.4671437067,0.320908758148
1924,2014,39,1,90.816238,9122,1975,93.8949557285,5.16149621886,94.0696180796,3.72719916298,94.569214,94.7010070593,0.352208429355
1925,2015,39,1,91.124214,8903,1976,94.0300568001,5.75608337883,94.1883595633,3.73697694324,94.569214,94.9232823292,0.384247803343
1926,2016,39,1,91.150063,8761,1977,94.1378414878,6.37946252395,94.292860812,3.74174938746,94.569214,95.1316221211,0.416833890625
1927,1976,39,2,57.84079,8408,1937,58.6013523219,0.335257399097,58.5819882367,0.360154821037,72.282433,58.6878612523,0.0378798304408
1928,1977,39,2,60.153408,9631,1938,60.4796019028,0.268766102373,60.5701408972,0.265576632392,72.282433,60.4952001964,0.031667046028
1929,1978,39,2,61.616158,9963,1939,62.3026791797,0.226543619045,62.5802519336,0.238161695851,72.282433,62.2919040849,0.0272895614123
1930,1979,39,2,65.187988,9843,1940,64.0578069569,0.203628002636,64.4332945153,0.232959422468,72.282433,64.0512197072,0.0244979077642
1931,1980,39,2,67.757263,12152,1941,65.7331485709,0.193243649328,66.0281016669,0.22863405423,72.282433,65.74859202,0.022909235995
1932,1981,39,2,67.205864,11966,1942,67.3179794678,0.189083233833,67.3650884581,0.223911634965,72.282433,67.3625481877,0.0220950084673
1933,1982,39,2,68.347023,12015,1943,68.8028414875,0.186980086174,68.539654052,0.221086603527,72.282433,68.8753172785,0.0216934442321
1934,1983,39,2,68.734917,11558,1944,70.1796766839,0.184942046761,69.6938267226,0.220036326067,72.282433,70.2731564605,0.0214666605654
1935,1984,39,2,70.920273,11555,1945,71.4419378844,0.182447822433,70.9410319181,0.219452333407,72.282433,71.546397047,0.0212948577481
1936,1985,39,2,71.681183,11530,1946,72.5846736359,0.179768495576,72.303113214,0.218790315637,72.282433,72.6892576242,0.0211418745706
1937,1986,39,2,74.09697,14427,1947,73.6045856933,0.177487604409,73.6965746186,0.218264352668,72.282433,73.699491611,0.0210177798905
1938,1987,39,2,75.882233,14178,1948,74.5000577597,0.176176194911,74.9743680717,0.218038449289,72.282433,74.5779420217,0.0209478956574
